"sentID","compLower","popularity","nComp","percent","above70"
128,"de brochure",10,58,17.2413793103448,0
128,"de folder",5,58,8.62068965517241,0
128,"een brief",3,58,5.17241379310345,0
128,"het boekje",2,58,3.44827586206897,0
128,"het document",2,58,3.44827586206897,0
128,"het dossier",2,58,3.44827586206897,0
128,"het rapport",2,58,3.44827586206897,0
128,"de afspraken",1,58,1.72413793103448,0
128,"de belastinggids",1,58,1.72413793103448,0
128,"de bijsluiter",1,58,1.72413793103448,0
128,"de flyer",1,58,1.72413793103448,0
128,"de mededeling",1,58,1.72413793103448,0
128,"de troonrede",1,58,1.72413793103448,0
128,"een brochure",1,58,1.72413793103448,0
128,"een folder",1,58,1.72413793103448,0
128,"gi",1,58,1.72413793103448,0
128,"het formulier",1,58,1.72413793103448,0
129,"het bestek",57,58,98.2758620689655,1
129,"de messen",1,58,1.72413793103448,0
130,"het stadion",50,58,86.2068965517241,1
130,"de wedstrijd",3,58,5.17241379310345,0
130,"het stadium",2,58,3.44827586206897,0
130,"de tribune",1,58,1.72413793103448,0
130,"de voetbalclub",1,58,1.72413793103448,0
130,"het veld",1,58,1.72413793103448,0
131,"de conducteur",42,58,72.4137931034483,1
131,"een conducteur",11,58,18.9655172413793,0
131,"de man",2,58,3.44827586206897,0
131,"die conducteur",2,58,3.44827586206897,0
131,"de controleur",1,58,1.72413793103448,0
132,"de wereld",50,58,86.2068965517241,1
132,"de aarde",4,58,6.89655172413793,0
132,"de kaart",1,58,1.72413793103448,0
132,"de wereldkaart",1,58,1.72413793103448,0
132,"deze wereld",1,58,1.72413793103448,0
132,"het continent",1,58,1.72413793103448,0
133,"de wachtkamer",45,58,77.5862068965517,1
133,"de wachtruimte",9,58,15.5172413793103,0
133,"de stoel",3,58,5.17241379310345,0
133,"de wachtzaal",1,58,1.72413793103448,0
134,"de kinderwagen",47,57,82.4561403508772,1
134,"de wandelwagen",3,57,5.26315789473684,0
134,"hun armen",3,57,5.26315789473684,0
134,"de buggy",1,57,1.75438596491228,0
134,"de wieg",1,57,1.75438596491228,0
134,"een kinderwagen",1,57,1.75438596491228,0
134,"gi",1,57,1.75438596491228,0
135,"de koets",40,58,68.9655172413793,0
135,"een koets",15,58,25.8620689655172,0
135,"zijn koets",2,58,3.44827586206897,0
135,"een auto",1,58,1.72413793103448,0
136,"het station",53,58,91.3793103448276,1
136,"het perron",2,58,3.44827586206897,0
136,"een station",1,58,1.72413793103448,0
136,"het hoofdstation",1,58,1.72413793103448,0
136,"het spoor",1,58,1.72413793103448,0
137,"het zeil",53,58,91.3793103448276,1
137,"het zijl",4,58,6.89655172413793,0
137,"het zeilde",1,58,1.72413793103448,0
138,"de postbode",29,58,50,0
138,"de bezorger",7,58,12.0689655172414,0
138,"een koerier",5,58,8.62068965517241,0
138,"de koerier",4,58,6.89655172413793,0
138,"een bezorger",4,58,6.89655172413793,0
138,"een man",2,58,3.44827586206897,0
138,"een postbode",2,58,3.44827586206897,0
138,"de bezorgservice",1,58,1.72413793103448,0
138,"de man",1,58,1.72413793103448,0
138,"de postbesteller",1,58,1.72413793103448,0
138,"de postbezorger",1,58,1.72413793103448,0
138,"de winkel",1,58,1.72413793103448,0
139,"een gedicht",28,57,49.1228070175439,0
139,"het gedicht",20,57,35.0877192982456,0
139,"de gedichten",4,57,7.01754385964912,0
139,"je gedicht",3,57,5.26315789473684,0
139,"een boek",1,57,1.75438596491228,0
139,"je brief",1,57,1.75438596491228,0
140,"het museum",52,58,89.6551724137931,1
140,"een museum",5,58,8.62068965517241,0
140,"het rijksmuseum",1,58,1.72413793103448,0
141,"het slot",48,58,82.7586206896552,1
141,"de deur",9,58,15.5172413793103,0
141,"de voordeur",1,58,1.72413793103448,0
142,"het vak",46,58,79.3103448275862,1
142,"zijn vak",4,58,6.89655172413793,0
142,"gi",2,58,3.44827586206897,0
142,"de omgang",1,58,1.72413793103448,0
142,"de school",1,58,1.72413793103448,0
142,"het gebouw",1,58,1.72413793103448,0
142,"het onderwijs",1,58,1.72413793103448,0
142,"het team",1,58,1.72413793103448,0
142,"zijn hart",1,58,1.72413793103448,0
