subj_id,NatNess,measure,sentID
R_1dc5H6vyTZwB5d0,2,Natural,78
R_C8sNafUjwxF55eh,2,Natural,78
R_PNz510nvMcK1vJn,4,Natural,78
R_33qfTHRXq6lYytC,2,Natural,78
R_1JDBEbqjj0RbmTU,3,Natural,78
R_2rYJkqwuhznMWXM,6,Natural,78
R_3NONaHlKW1yOnDy,4,Natural,78
R_3PS1qyqsZZ1yKjf,5,Natural,78
R_3Ma6oJ0RQvMPDBk,6,Natural,78
R_2wzrQBs9WfXEqvY,3,Natural,78
R_1LexFfmjyvmXTOL,3,Natural,78
R_33qjDYeYAwOkE5T,6,Natural,78
R_2hmTpgB9v4gMVln,4,Natural,78
R_2dz3jPccCM2bnYn,2,Natural,78
R_UGF6E0JKMn29vAB,5,Natural,78
R_27sacRSqVzj0y6C,4,Natural,78
R_9YMBxF16Fq5Sx9j,4,Natural,78
R_1msWQ6bnaSCpZk2,5,Natural,78
R_2e8NXPR5Tw4pwYw,5,Natural,78
R_1JWoobY0lTjCjQw,4,Natural,78
R_3h5B3PH7N6Y7Xyf,3,Natural,78
R_2vdX8CnHM3lEDvC,6,Natural,78
R_OOR6HquizkGafLz,3,Natural,78
R_RxccFdkhYT0WHjX,6,Natural,79
R_dhuccvYHbkYAG9r,4,Natural,79
R_9vHqsbnSU7O4IYd,5,Natural,79
R_78aiGik8VmAORq1,6,Natural,79
R_29h9A6X0ow8oZ2Y,6,Natural,79
R_cXZEs21kFaC0HhD,6,Natural,79
R_2WNBCmUSJ7es81y,6,Natural,79
R_3G0sbjgSwFQKXi9,5,Natural,79
R_1g6nNqBbbmL7FH5,6,Natural,79
R_8j1bqGNz3lGqaQx,6,Natural,79
R_2WxuN7hsNTqACzv,5,Natural,79
R_1dAl7kyo1aslOfs,5,Natural,79
R_29uz5PSyAsMtB7r,6,Natural,79
R_1eK0PAdE0G6DxML,5,Natural,79
R_0dZhlVH9txeciop,4,Natural,79
R_3dERy13vlfvrnVN,5,Natural,79
R_1Q44bnqE1PcaThG,6,Natural,79
R_bdOVS1RezYzJlwR,5,Natural,79
R_2qg5uVS3dzGIDIl,5,Natural,79
R_vweRT5oiF988oDv,5,Natural,79
R_10GHexpqrRVru1o,6,Natural,79
R_PCbo9o52FZpECs1,6,Natural,79
R_31mVtgUH6lARDGE,6,Natural,79
R_2xzxDC0Le3ynmMy,6,Natural,79
R_79t4lwi0h4jDOIF,6,Natural,79
R_1Q0hDsLmbIKLZ0z,6,Natural,79
R_5cnTywcTuHgNj7X,6,Natural,79
R_33eeGD9CTfhk9Ku,6,Natural,79
R_Og3BciE3uTBaVCp,4,Natural,79
R_2qgeY8oUbmojYP9,6,Natural,79
R_1dc5H6vyTZwB5d0,6,Natural,79
R_C8sNafUjwxF55eh,6,Natural,79
R_PNz510nvMcK1vJn,6,Natural,79
R_33qfTHRXq6lYytC,6,Natural,79
R_1JDBEbqjj0RbmTU,6,Natural,79
R_2rYJkqwuhznMWXM,6,Natural,79
R_3NONaHlKW1yOnDy,5,Natural,79
R_3PS1qyqsZZ1yKjf,6,Natural,79
R_3Ma6oJ0RQvMPDBk,6,Natural,79
R_2wzrQBs9WfXEqvY,6,Natural,79
R_1LexFfmjyvmXTOL,6,Natural,79
R_33qjDYeYAwOkE5T,4,Natural,79
R_2hmTpgB9v4gMVln,5,Natural,79
R_2dz3jPccCM2bnYn,6,Natural,79
R_UGF6E0JKMn29vAB,6,Natural,79
R_27sacRSqVzj0y6C,3,Natural,79
R_9YMBxF16Fq5Sx9j,6,Natural,79
R_1msWQ6bnaSCpZk2,6,Natural,79
R_2e8NXPR5Tw4pwYw,5,Natural,79
R_1JWoobY0lTjCjQw,6,Natural,79
R_3h5B3PH7N6Y7Xyf,6,Natural,79
R_2vdX8CnHM3lEDvC,6,Natural,79
R_OOR6HquizkGafLz,6,Natural,79
R_RxccFdkhYT0WHjX,6,Natural,80
R_dhuccvYHbkYAG9r,6,Natural,80
R_9vHqsbnSU7O4IYd,6,Natural,80
R_78aiGik8VmAORq1,6,Natural,80
R_29h9A6X0ow8oZ2Y,6,Natural,80
R_cXZEs21kFaC0HhD,6,Natural,80
R_2WNBCmUSJ7es81y,6,Natural,80
R_3G0sbjgSwFQKXi9,6,Natural,80
R_1g6nNqBbbmL7FH5,6,Natural,80
R_8j1bqGNz3lGqaQx,6,Natural,80
R_2WxuN7hsNTqACzv,6,Natural,80
R_1dAl7kyo1aslOfs,6,Natural,80
R_29uz5PSyAsMtB7r,5,Natural,80
R_1eK0PAdE0G6DxML,6,Natural,80
R_0dZhlVH9txeciop,4,Natural,80
R_3dERy13vlfvrnVN,6,Natural,80
R_1Q44bnqE1PcaThG,6,Natural,80
R_bdOVS1RezYzJlwR,6,Natural,80
R_2qg5uVS3dzGIDIl,5,Natural,80
R_vweRT5oiF988oDv,6,Natural,80
R_10GHexpqrRVru1o,6,Natural,80
R_PCbo9o52FZpECs1,6,Natural,80
R_31mVtgUH6lARDGE,6,Natural,80
R_2xzxDC0Le3ynmMy,6,Natural,80
R_79t4lwi0h4jDOIF,6,Natural,80
R_1Q0hDsLmbIKLZ0z,6,Natural,80
R_5cnTywcTuHgNj7X,6,Natural,80
R_33eeGD9CTfhk9Ku,6,Natural,80
R_Og3BciE3uTBaVCp,6,Natural,80
R_2qgeY8oUbmojYP9,6,Natural,80
R_1dc5H6vyTZwB5d0,6,Natural,80
R_C8sNafUjwxF55eh,4,Natural,80
R_PNz510nvMcK1vJn,6,Natural,80
R_33qfTHRXq6lYytC,6,Natural,80
R_1JDBEbqjj0RbmTU,6,Natural,80
R_2rYJkqwuhznMWXM,6,Natural,80
R_3NONaHlKW1yOnDy,5,Natural,80
R_3PS1qyqsZZ1yKjf,6,Natural,80
R_3Ma6oJ0RQvMPDBk,6,Natural,80
R_2wzrQBs9WfXEqvY,6,Natural,80
R_1LexFfmjyvmXTOL,6,Natural,80
R_33qjDYeYAwOkE5T,5,Natural,80
R_2hmTpgB9v4gMVln,5,Natural,80
R_2dz3jPccCM2bnYn,6,Natural,80
R_UGF6E0JKMn29vAB,6,Natural,80
R_27sacRSqVzj0y6C,5,Natural,80
R_9YMBxF16Fq5Sx9j,6,Natural,80
R_1msWQ6bnaSCpZk2,6,Natural,80
R_2e8NXPR5Tw4pwYw,6,Natural,80
R_1JWoobY0lTjCjQw,6,Natural,80
R_3h5B3PH7N6Y7Xyf,6,Natural,80
R_2vdX8CnHM3lEDvC,6,Natural,80
R_OOR6HquizkGafLz,6,Natural,80
R_RxccFdkhYT0WHjX,6,Natural,81
R_dhuccvYHbkYAG9r,6,Natural,81
R_9vHqsbnSU7O4IYd,6,Natural,81
R_78aiGik8VmAORq1,6,Natural,81
R_29h9A6X0ow8oZ2Y,6,Natural,81
R_cXZEs21kFaC0HhD,5,Natural,81
R_2WNBCmUSJ7es81y,6,Natural,81
R_3G0sbjgSwFQKXi9,5,Natural,81
R_1g6nNqBbbmL7FH5,6,Natural,81
R_8j1bqGNz3lGqaQx,6,Natural,81
R_2WxuN7hsNTqACzv,5,Natural,81
R_1dAl7kyo1aslOfs,3,Natural,81
R_29uz5PSyAsMtB7r,6,Natural,81
R_1eK0PAdE0G6DxML,5,Natural,81
R_0dZhlVH9txeciop,4,Natural,81
R_3dERy13vlfvrnVN,6,Natural,81
R_1Q44bnqE1PcaThG,5,Natural,81
R_bdOVS1RezYzJlwR,6,Natural,81
R_2qg5uVS3dzGIDIl,5,Natural,81
R_vweRT5oiF988oDv,4,Natural,81
R_10GHexpqrRVru1o,6,Natural,81
R_PCbo9o52FZpECs1,6,Natural,81
R_31mVtgUH6lARDGE,5,Natural,81
R_2xzxDC0Le3ynmMy,6,Natural,81
R_79t4lwi0h4jDOIF,6,Natural,81
R_1Q0hDsLmbIKLZ0z,5,Natural,81
R_5cnTywcTuHgNj7X,6,Natural,81
R_33eeGD9CTfhk9Ku,5,Natural,81
R_Og3BciE3uTBaVCp,5,Natural,81
R_2qgeY8oUbmojYP9,6,Natural,81
R_1dc5H6vyTZwB5d0,6,Natural,81
R_C8sNafUjwxF55eh,5,Natural,81
R_PNz510nvMcK1vJn,6,Natural,81
R_33qfTHRXq6lYytC,6,Natural,81
R_1JDBEbqjj0RbmTU,5,Natural,81
R_2rYJkqwuhznMWXM,6,Natural,81
R_3NONaHlKW1yOnDy,5,Natural,81
R_3PS1qyqsZZ1yKjf,6,Natural,81
R_3Ma6oJ0RQvMPDBk,6,Natural,81
R_2wzrQBs9WfXEqvY,6,Natural,81
R_1LexFfmjyvmXTOL,6,Natural,81
R_33qjDYeYAwOkE5T,6,Natural,81
R_2hmTpgB9v4gMVln,5,Natural,81
R_2dz3jPccCM2bnYn,6,Natural,81
R_UGF6E0JKMn29vAB,6,Natural,81
R_27sacRSqVzj0y6C,5,Natural,81
R_9YMBxF16Fq5Sx9j,4,Natural,81
R_1msWQ6bnaSCpZk2,5,Natural,81
R_2e8NXPR5Tw4pwYw,6,Natural,81
R_1JWoobY0lTjCjQw,5,Natural,81
R_3h5B3PH7N6Y7Xyf,6,Natural,81
R_2vdX8CnHM3lEDvC,6,Natural,81
R_OOR6HquizkGafLz,6,Natural,81
R_RxccFdkhYT0WHjX,6,Natural,82
R_dhuccvYHbkYAG9r,6,Natural,82
R_9vHqsbnSU7O4IYd,4,Natural,82
R_78aiGik8VmAORq1,6,Natural,82
R_29h9A6X0ow8oZ2Y,6,Natural,82
R_cXZEs21kFaC0HhD,4,Natural,82
R_2WNBCmUSJ7es81y,4,Natural,82
R_3G0sbjgSwFQKXi9,5,Natural,82
R_1g6nNqBbbmL7FH5,5,Natural,82
R_8j1bqGNz3lGqaQx,5,Natural,82
R_2WxuN7hsNTqACzv,4,Natural,82
R_1dAl7kyo1aslOfs,4,Natural,82
R_29uz5PSyAsMtB7r,6,Natural,82
R_1eK0PAdE0G6DxML,5,Natural,82
R_0dZhlVH9txeciop,6,Natural,82
R_3dERy13vlfvrnVN,4,Natural,82
R_1Q44bnqE1PcaThG,5,Natural,82
R_bdOVS1RezYzJlwR,5,Natural,82
R_2qg5uVS3dzGIDIl,5,Natural,82
R_vweRT5oiF988oDv,4,Natural,82
R_10GHexpqrRVru1o,6,Natural,82
R_PCbo9o52FZpECs1,6,Natural,82
R_31mVtgUH6lARDGE,5,Natural,82
R_2xzxDC0Le3ynmMy,6,Natural,82
R_79t4lwi0h4jDOIF,6,Natural,82
R_1Q0hDsLmbIKLZ0z,6,Natural,82
R_5cnTywcTuHgNj7X,6,Natural,82
R_33eeGD9CTfhk9Ku,6,Natural,82
R_Og3BciE3uTBaVCp,4,Natural,82
R_2qgeY8oUbmojYP9,6,Natural,82
R_1dc5H6vyTZwB5d0,5,Natural,82
R_C8sNafUjwxF55eh,5,Natural,82
R_PNz510nvMcK1vJn,6,Natural,82
R_33qfTHRXq6lYytC,6,Natural,82
R_1JDBEbqjj0RbmTU,6,Natural,82
R_2rYJkqwuhznMWXM,6,Natural,82
R_3NONaHlKW1yOnDy,4,Natural,82
R_3PS1qyqsZZ1yKjf,5,Natural,82
R_3Ma6oJ0RQvMPDBk,5,Natural,82
R_2wzrQBs9WfXEqvY,3,Natural,82
R_1LexFfmjyvmXTOL,6,Natural,82
R_33qjDYeYAwOkE5T,6,Natural,82
R_2hmTpgB9v4gMVln,5,Natural,82
R_2dz3jPccCM2bnYn,6,Natural,82
R_UGF6E0JKMn29vAB,6,Natural,82
R_27sacRSqVzj0y6C,6,Natural,82
R_9YMBxF16Fq5Sx9j,6,Natural,82
R_1msWQ6bnaSCpZk2,5,Natural,82
R_2e8NXPR5Tw4pwYw,6,Natural,82
R_1JWoobY0lTjCjQw,6,Natural,82
R_3h5B3PH7N6Y7Xyf,6,Natural,82
R_2vdX8CnHM3lEDvC,6,Natural,82
R_OOR6HquizkGafLz,5,Natural,82
R_RxccFdkhYT0WHjX,5,Natural,83
R_dhuccvYHbkYAG9r,5,Natural,83
R_9vHqsbnSU7O4IYd,5,Natural,83
R_78aiGik8VmAORq1,3,Natural,83
R_29h9A6X0ow8oZ2Y,6,Natural,83
R_cXZEs21kFaC0HhD,6,Natural,83
R_2WNBCmUSJ7es81y,6,Natural,83
R_3G0sbjgSwFQKXi9,3,Natural,83
R_1g6nNqBbbmL7FH5,6,Natural,83
R_8j1bqGNz3lGqaQx,5,Natural,83
R_2WxuN7hsNTqACzv,5,Natural,83
R_1dAl7kyo1aslOfs,6,Natural,83
R_29uz5PSyAsMtB7r,6,Natural,83
R_1eK0PAdE0G6DxML,6,Natural,83
R_0dZhlVH9txeciop,3,Natural,83
R_3dERy13vlfvrnVN,4,Natural,83
R_1Q44bnqE1PcaThG,6,Natural,83
R_bdOVS1RezYzJlwR,4,Natural,83
R_2qg5uVS3dzGIDIl,5,Natural,83
R_vweRT5oiF988oDv,4,Natural,83
R_10GHexpqrRVru1o,6,Natural,83
R_PCbo9o52FZpECs1,6,Natural,83
R_31mVtgUH6lARDGE,5,Natural,83
R_2xzxDC0Le3ynmMy,6,Natural,83
R_79t4lwi0h4jDOIF,6,Natural,83
R_1Q0hDsLmbIKLZ0z,5,Natural,83
R_5cnTywcTuHgNj7X,6,Natural,83
R_33eeGD9CTfhk9Ku,5,Natural,83
R_Og3BciE3uTBaVCp,6,Natural,83
R_2qgeY8oUbmojYP9,5,Natural,83
R_1dc5H6vyTZwB5d0,5,Natural,83
R_C8sNafUjwxF55eh,6,Natural,83
R_PNz510nvMcK1vJn,6,Natural,83
R_33qfTHRXq6lYytC,6,Natural,83
R_1JDBEbqjj0RbmTU,6,Natural,83
R_2rYJkqwuhznMWXM,4,Natural,83
R_3NONaHlKW1yOnDy,3,Natural,83
R_3PS1qyqsZZ1yKjf,6,Natural,83
R_3Ma6oJ0RQvMPDBk,6,Natural,83
R_2wzrQBs9WfXEqvY,6,Natural,83
R_1LexFfmjyvmXTOL,6,Natural,83
R_33qjDYeYAwOkE5T,3,Natural,83
R_2hmTpgB9v4gMVln,3,Natural,83
R_2dz3jPccCM2bnYn,6,Natural,83
R_UGF6E0JKMn29vAB,6,Natural,83
R_27sacRSqVzj0y6C,5,Natural,83
R_9YMBxF16Fq5Sx9j,6,Natural,83
R_1msWQ6bnaSCpZk2,6,Natural,83
R_2e8NXPR5Tw4pwYw,6,Natural,83
R_1JWoobY0lTjCjQw,6,Natural,83
R_3h5B3PH7N6Y7Xyf,4,Natural,83
R_2vdX8CnHM3lEDvC,6,Natural,83
R_OOR6HquizkGafLz,6,Natural,83
R_RxccFdkhYT0WHjX,5,Natural,84
R_dhuccvYHbkYAG9r,4,Natural,84
R_9vHqsbnSU7O4IYd,4,Natural,84
R_78aiGik8VmAORq1,6,Natural,84
R_29h9A6X0ow8oZ2Y,6,Natural,84
R_cXZEs21kFaC0HhD,5,Natural,84
R_2WNBCmUSJ7es81y,6,Natural,84
R_3G0sbjgSwFQKXi9,3,Natural,84
R_1g6nNqBbbmL7FH5,6,Natural,84
R_8j1bqGNz3lGqaQx,5,Natural,84
R_2WxuN7hsNTqACzv,5,Natural,84
R_1dAl7kyo1aslOfs,6,Natural,84
R_29uz5PSyAsMtB7r,6,Natural,84
R_1eK0PAdE0G6DxML,6,Natural,84
R_0dZhlVH9txeciop,4,Natural,84
R_3dERy13vlfvrnVN,6,Natural,84
R_1Q44bnqE1PcaThG,6,Natural,84
R_bdOVS1RezYzJlwR,6,Natural,84
R_2qg5uVS3dzGIDIl,5,Natural,84
R_vweRT5oiF988oDv,2,Natural,84
R_10GHexpqrRVru1o,2,Natural,84
R_PCbo9o52FZpECs1,6,Natural,84
R_31mVtgUH6lARDGE,6,Natural,84
R_2xzxDC0Le3ynmMy,5,Natural,84
R_79t4lwi0h4jDOIF,6,Natural,84
R_1Q0hDsLmbIKLZ0z,5,Natural,84
R_5cnTywcTuHgNj7X,5,Natural,84
R_33eeGD9CTfhk9Ku,6,Natural,84
R_Og3BciE3uTBaVCp,6,Natural,84
R_2qgeY8oUbmojYP9,5,Natural,84
R_1dc5H6vyTZwB5d0,2,Natural,84
R_C8sNafUjwxF55eh,4,Natural,84
R_PNz510nvMcK1vJn,6,Natural,84
R_33qfTHRXq6lYytC,6,Natural,84
R_1JDBEbqjj0RbmTU,6,Natural,84
R_2rYJkqwuhznMWXM,4,Natural,84
R_3NONaHlKW1yOnDy,3,Natural,84
R_3PS1qyqsZZ1yKjf,4,Natural,84
R_3Ma6oJ0RQvMPDBk,6,Natural,84
R_2wzrQBs9WfXEqvY,6,Natural,84
R_1LexFfmjyvmXTOL,6,Natural,84
R_33qjDYeYAwOkE5T,3,Natural,84
R_2hmTpgB9v4gMVln,5,Natural,84
R_2dz3jPccCM2bnYn,4,Natural,84
R_UGF6E0JKMn29vAB,6,Natural,84
R_27sacRSqVzj0y6C,3,Natural,84
R_9YMBxF16Fq5Sx9j,4,Natural,84
R_1msWQ6bnaSCpZk2,4,Natural,84
R_2e8NXPR5Tw4pwYw,5,Natural,84
R_1JWoobY0lTjCjQw,5,Natural,84
R_3h5B3PH7N6Y7Xyf,3,Natural,84
R_2vdX8CnHM3lEDvC,6,Natural,84
R_OOR6HquizkGafLz,5,Natural,84
R_RxccFdkhYT0WHjX,6,Natural,85
R_dhuccvYHbkYAG9r,6,Natural,85
R_9vHqsbnSU7O4IYd,6,Natural,85
R_78aiGik8VmAORq1,6,Natural,85
R_29h9A6X0ow8oZ2Y,6,Natural,85
R_cXZEs21kFaC0HhD,6,Natural,85
R_2WNBCmUSJ7es81y,6,Natural,85
R_3G0sbjgSwFQKXi9,4,Natural,85
R_1g6nNqBbbmL7FH5,6,Natural,85
R_8j1bqGNz3lGqaQx,5,Natural,85
R_2WxuN7hsNTqACzv,6,Natural,85
R_1dAl7kyo1aslOfs,6,Natural,85
R_29uz5PSyAsMtB7r,6,Natural,85
R_1eK0PAdE0G6DxML,6,Natural,85
R_0dZhlVH9txeciop,3,Natural,85
R_3dERy13vlfvrnVN,5,Natural,85
R_1Q44bnqE1PcaThG,6,Natural,85
R_bdOVS1RezYzJlwR,4,Natural,85
R_2qg5uVS3dzGIDIl,5,Natural,85
R_vweRT5oiF988oDv,5,Natural,85
R_10GHexpqrRVru1o,2,Natural,85
R_PCbo9o52FZpECs1,6,Natural,85
R_31mVtgUH6lARDGE,6,Natural,85
R_2xzxDC0Le3ynmMy,6,Natural,85
R_79t4lwi0h4jDOIF,6,Natural,85
R_1Q0hDsLmbIKLZ0z,5,Natural,85
R_5cnTywcTuHgNj7X,6,Natural,85
R_33eeGD9CTfhk9Ku,6,Natural,85
R_Og3BciE3uTBaVCp,5,Natural,85
R_2qgeY8oUbmojYP9,6,Natural,85
R_1dc5H6vyTZwB5d0,5,Natural,85
R_C8sNafUjwxF55eh,6,Natural,85
R_PNz510nvMcK1vJn,6,Natural,85
R_33qfTHRXq6lYytC,6,Natural,85
R_1JDBEbqjj0RbmTU,6,Natural,85
R_2rYJkqwuhznMWXM,6,Natural,85
R_3NONaHlKW1yOnDy,6,Natural,85
R_3PS1qyqsZZ1yKjf,6,Natural,85
R_3Ma6oJ0RQvMPDBk,6,Natural,85
R_2wzrQBs9WfXEqvY,6,Natural,85
R_1LexFfmjyvmXTOL,6,Natural,85
R_33qjDYeYAwOkE5T,4,Natural,85
R_2hmTpgB9v4gMVln,4,Natural,85
R_2dz3jPccCM2bnYn,5,Natural,85
R_UGF6E0JKMn29vAB,6,Natural,85
R_27sacRSqVzj0y6C,4,Natural,85
R_9YMBxF16Fq5Sx9j,6,Natural,85
R_1msWQ6bnaSCpZk2,5,Natural,85
R_2e8NXPR5Tw4pwYw,6,Natural,85
R_1JWoobY0lTjCjQw,6,Natural,85
R_3h5B3PH7N6Y7Xyf,5,Natural,85
R_2vdX8CnHM3lEDvC,6,Natural,85
R_OOR6HquizkGafLz,5,Natural,85
R_RxccFdkhYT0WHjX,6,Natural,86
R_dhuccvYHbkYAG9r,6,Natural,86
R_9vHqsbnSU7O4IYd,6,Natural,86
R_78aiGik8VmAORq1,6,Natural,86
R_29h9A6X0ow8oZ2Y,6,Natural,86
R_cXZEs21kFaC0HhD,6,Natural,86
R_2WNBCmUSJ7es81y,6,Natural,86
R_3G0sbjgSwFQKXi9,4,Natural,86
R_1g6nNqBbbmL7FH5,6,Natural,86
R_8j1bqGNz3lGqaQx,6,Natural,86
R_2WxuN7hsNTqACzv,5,Natural,86
R_1dAl7kyo1aslOfs,5,Natural,86
R_29uz5PSyAsMtB7r,6,Natural,86
R_1eK0PAdE0G6DxML,5,Natural,86
R_0dZhlVH9txeciop,5,Natural,86
R_3dERy13vlfvrnVN,6,Natural,86
R_1Q44bnqE1PcaThG,6,Natural,86
R_bdOVS1RezYzJlwR,6,Natural,86
R_2qg5uVS3dzGIDIl,5,Natural,86
R_vweRT5oiF988oDv,5,Natural,86
R_10GHexpqrRVru1o,6,Natural,86
R_PCbo9o52FZpECs1,6,Natural,86
R_31mVtgUH6lARDGE,6,Natural,86
R_2xzxDC0Le3ynmMy,6,Natural,86
R_79t4lwi0h4jDOIF,4,Natural,86
R_1Q0hDsLmbIKLZ0z,6,Natural,86
R_5cnTywcTuHgNj7X,6,Natural,86
R_33eeGD9CTfhk9Ku,6,Natural,86
R_Og3BciE3uTBaVCp,4,Natural,86
R_2qgeY8oUbmojYP9,6,Natural,86
R_1dc5H6vyTZwB5d0,4,Natural,86
R_C8sNafUjwxF55eh,5,Natural,86
R_PNz510nvMcK1vJn,6,Natural,86
R_33qfTHRXq6lYytC,6,Natural,86
R_1JDBEbqjj0RbmTU,6,Natural,86
R_2rYJkqwuhznMWXM,6,Natural,86
R_3NONaHlKW1yOnDy,4,Natural,86
R_3PS1qyqsZZ1yKjf,6,Natural,86
R_3Ma6oJ0RQvMPDBk,6,Natural,86
R_2wzrQBs9WfXEqvY,6,Natural,86
R_1LexFfmjyvmXTOL,6,Natural,86
R_33qjDYeYAwOkE5T,5,Natural,86
R_2hmTpgB9v4gMVln,5,Natural,86
R_2dz3jPccCM2bnYn,6,Natural,86
R_UGF6E0JKMn29vAB,6,Natural,86
R_27sacRSqVzj0y6C,4,Natural,86
R_9YMBxF16Fq5Sx9j,6,Natural,86
R_1msWQ6bnaSCpZk2,6,Natural,86
R_2e8NXPR5Tw4pwYw,6,Natural,86
R_1JWoobY0lTjCjQw,6,Natural,86
R_3h5B3PH7N6Y7Xyf,6,Natural,86
R_2vdX8CnHM3lEDvC,6,Natural,86
R_OOR6HquizkGafLz,6,Natural,86
R_RxccFdkhYT0WHjX,6,Natural,87
R_dhuccvYHbkYAG9r,6,Natural,87
R_9vHqsbnSU7O4IYd,4,Natural,87
R_78aiGik8VmAORq1,6,Natural,87
R_29h9A6X0ow8oZ2Y,6,Natural,87
R_cXZEs21kFaC0HhD,5,Natural,87
R_2WNBCmUSJ7es81y,6,Natural,87
R_3G0sbjgSwFQKXi9,5,Natural,87
R_1g6nNqBbbmL7FH5,6,Natural,87
R_8j1bqGNz3lGqaQx,5,Natural,87
R_2WxuN7hsNTqACzv,6,Natural,87
R_1dAl7kyo1aslOfs,6,Natural,87
R_29uz5PSyAsMtB7r,6,Natural,87
R_1eK0PAdE0G6DxML,6,Natural,87
R_0dZhlVH9txeciop,5,Natural,87
R_3dERy13vlfvrnVN,6,Natural,87
R_1Q44bnqE1PcaThG,6,Natural,87
R_bdOVS1RezYzJlwR,6,Natural,87
R_2qg5uVS3dzGIDIl,5,Natural,87
R_vweRT5oiF988oDv,3,Natural,87
R_10GHexpqrRVru1o,6,Natural,87
R_PCbo9o52FZpECs1,6,Natural,87
R_31mVtgUH6lARDGE,6,Natural,87
R_2xzxDC0Le3ynmMy,4,Natural,87
R_79t4lwi0h4jDOIF,5,Natural,87
R_1Q0hDsLmbIKLZ0z,6,Natural,87
R_5cnTywcTuHgNj7X,6,Natural,87
R_33eeGD9CTfhk9Ku,6,Natural,87
R_Og3BciE3uTBaVCp,3,Natural,87
R_2qgeY8oUbmojYP9,6,Natural,87
R_1dc5H6vyTZwB5d0,6,Natural,87
R_C8sNafUjwxF55eh,6,Natural,87
R_PNz510nvMcK1vJn,6,Natural,87
R_33qfTHRXq6lYytC,6,Natural,87
R_1JDBEbqjj0RbmTU,6,Natural,87
R_2rYJkqwuhznMWXM,3,Natural,87
R_3NONaHlKW1yOnDy,5,Natural,87
R_3PS1qyqsZZ1yKjf,6,Natural,87
R_3Ma6oJ0RQvMPDBk,6,Natural,87
R_2wzrQBs9WfXEqvY,6,Natural,87
R_1LexFfmjyvmXTOL,6,Natural,87
R_33qjDYeYAwOkE5T,6,Natural,87
R_2hmTpgB9v4gMVln,5,Natural,87
R_2dz3jPccCM2bnYn,6,Natural,87
R_UGF6E0JKMn29vAB,6,Natural,87
R_27sacRSqVzj0y6C,3,Natural,87
R_9YMBxF16Fq5Sx9j,4,Natural,87
R_1msWQ6bnaSCpZk2,6,Natural,87
R_2e8NXPR5Tw4pwYw,3,Natural,87
R_1JWoobY0lTjCjQw,5,Natural,87
R_3h5B3PH7N6Y7Xyf,6,Natural,87
R_2vdX8CnHM3lEDvC,6,Natural,87
R_OOR6HquizkGafLz,6,Natural,87
R_RxccFdkhYT0WHjX,6,Natural,88
R_dhuccvYHbkYAG9r,6,Natural,88
R_9vHqsbnSU7O4IYd,6,Natural,88
R_78aiGik8VmAORq1,6,Natural,88
R_29h9A6X0ow8oZ2Y,6,Natural,88
R_cXZEs21kFaC0HhD,6,Natural,88
R_2WNBCmUSJ7es81y,6,Natural,88
R_3G0sbjgSwFQKXi9,6,Natural,88
R_1g6nNqBbbmL7FH5,6,Natural,88
R_8j1bqGNz3lGqaQx,6,Natural,88
R_2WxuN7hsNTqACzv,6,Natural,88
R_1dAl7kyo1aslOfs,6,Natural,88
R_29uz5PSyAsMtB7r,6,Natural,88
R_1eK0PAdE0G6DxML,6,Natural,88
R_0dZhlVH9txeciop,6,Natural,88
R_3dERy13vlfvrnVN,6,Natural,88
R_1Q44bnqE1PcaThG,6,Natural,88
R_bdOVS1RezYzJlwR,6,Natural,88
R_2qg5uVS3dzGIDIl,5,Natural,88
R_vweRT5oiF988oDv,5,Natural,88
R_10GHexpqrRVru1o,6,Natural,88
R_PCbo9o52FZpECs1,6,Natural,88
R_31mVtgUH6lARDGE,6,Natural,88
R_2xzxDC0Le3ynmMy,6,Natural,88
R_79t4lwi0h4jDOIF,6,Natural,88
R_1Q0hDsLmbIKLZ0z,5,Natural,88
R_5cnTywcTuHgNj7X,6,Natural,88
R_33eeGD9CTfhk9Ku,6,Natural,88
R_Og3BciE3uTBaVCp,6,Natural,88
R_2qgeY8oUbmojYP9,6,Natural,88
R_1dc5H6vyTZwB5d0,6,Natural,88
R_C8sNafUjwxF55eh,6,Natural,88
R_PNz510nvMcK1vJn,6,Natural,88
R_33qfTHRXq6lYytC,6,Natural,88
R_1JDBEbqjj0RbmTU,6,Natural,88
R_2rYJkqwuhznMWXM,6,Natural,88
R_3NONaHlKW1yOnDy,6,Natural,88
R_3PS1qyqsZZ1yKjf,6,Natural,88
R_3Ma6oJ0RQvMPDBk,6,Natural,88
R_2wzrQBs9WfXEqvY,6,Natural,88
R_1LexFfmjyvmXTOL,6,Natural,88
R_33qjDYeYAwOkE5T,6,Natural,88
R_2hmTpgB9v4gMVln,6,Natural,88
R_2dz3jPccCM2bnYn,6,Natural,88
R_UGF6E0JKMn29vAB,6,Natural,88
R_27sacRSqVzj0y6C,6,Natural,88
R_9YMBxF16Fq5Sx9j,4,Natural,88
R_1msWQ6bnaSCpZk2,6,Natural,88
R_2e8NXPR5Tw4pwYw,6,Natural,88
R_1JWoobY0lTjCjQw,6,Natural,88
R_3h5B3PH7N6Y7Xyf,6,Natural,88
R_2vdX8CnHM3lEDvC,6,Natural,88
R_OOR6HquizkGafLz,6,Natural,88
R_RxccFdkhYT0WHjX,6,Natural,89
