"sentID","CompLcase","popularity","percent"
132,"het continent",1,1.86915887850467
133,"de wachtkamer",45,84.1121495327103
133,"de wachtruimte",9,16.8224299065421
133,"de stoel",3,5.60747663551402
133,"de wachtzaal",1,1.86915887850467
134,"de kinderwagen",30,56.0747663551402
134,"de buggy",12,22.4299065420561
134,"een kinderwagen",4,7.47663551401869
134,"de wandelwagen",3,5.60747663551402
134,"hun armen",3,5.60747663551402
134,"de wagen",2,3.73831775700935
134,"",1,1.86915887850467
134,"de wieg",1,1.86915887850467
134,"the stroller",1,1.86915887850467
134,"zijn buggy",1,1.86915887850467
135,"de gouden koets",22,41.1214953271028
135,"een koets",15,28.0373831775701
135,"de koets",11,20.5607476635514
135,"een gouden koets",4,7.47663551401869
135,"de goudenkoets",3,5.60747663551402
135,"zijn koets",2,3.73831775700935
135,"een auto",1,1.86915887850467
136,"het station",53,99.0654205607477
136,"het perron",2,3.73831775700935
136,"een station",1,1.86915887850467
136,"het hoofdstation",1,1.86915887850467
136,"het spoor",1,1.86915887850467
137,"het zeil",52,97.196261682243
137,"het zijl",4,7.47663551401869
137,"het zeilde",1,1.86915887850467
137,"in het zeil",1,1.86915887850467
138,"de postbode",29,54.2056074766355
138,"de bezorger",7,13.0841121495327
138,"een koerier",5,9.34579439252336
138,"de koerier",4,7.47663551401869
138,"een bezorger",4,7.47663551401869
138,"een man",2,3.73831775700935
138,"een postbode",2,3.73831775700935
138,"de bezorgservice",1,1.86915887850467
138,"de man",1,1.86915887850467
138,"de postbesteller",1,1.86915887850467
138,"de postbezorger",1,1.86915887850467
138,"de winkel",1,1.86915887850467
139,"een gedicht",28,52.3364485981308
139,"het gedicht",20,37.3831775700935
139,"de gedichten",4,7.47663551401869
139,"je gedicht",3,5.60747663551402
139,"een boek",1,1.86915887850467
139,"gedicht",1,1.86915887850467
139,"je brief",1,1.86915887850467
140,"het museum",50,93.4579439252336
140,"een museum",5,9.34579439252336
140,"het rijksmuseum",3,5.60747663551402
141,"het slot",33,61.6822429906542
141,"het sleutelgat",12,22.4299065420561
141,"de deur",9,16.8224299065421
141,"de voordeur",1,1.86915887850467
141,"het gat",1,1.86915887850467
141,"het sleutel",1,1.86915887850467
141,"in het slot",1,1.86915887850467
142,"het vak",46,85.981308411215
142,"zijn vak",4,7.47663551401869
142,"",2,3.73831775700935
142,"de omgang",1,1.86915887850467
142,"de school",1,1.86915887850467
142,"het gebouw",1,1.86915887850467
142,"het onderwijs",1,1.86915887850467
142,"het team",1,1.86915887850467
142,"zijn hart",1,1.86915887850467
